months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0.25,1,0,0,0,0,0,0,0,1,0.071144279,0.5,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1,0.014427861,1,0,0,0,0,0,1,0,1,0,0,0
0.75,0,0.235294118,1,1,0,0,1,0,1,0.166666667,0.5,0,1,0,1,0,0,0,1,0,0,0
0.75,1,0.611764706,0,0,1,0,1,0.5,0,0.825870647,1,0,0,0,0,1,0,0,1,0,0,0
0.75,1,0.305882353,1,1,0,1,1,1,0,0.553233831,0.5,0,1,0,1,0,0,0,1,0,0,0
0,1,0.247058824,1,0,0,0,1,0,1,0.694527363,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0,1,0,0.01840796,1,0,1,0,0,0,1,0,1,0,0,0
1,1,0.270588235,1,1,0,1,1,1,0,0.915920398,0.5,0,0,0,0,1,0,0,1,0,0,0
0,0,0.223529412,1,0,0,0,1,0.5,1,0.665671642,0.75,0,1,0,0,1,0,0,0,0,1,0
0.75,1,0.176470588,1,0,0,1,1,1,0,0.550248756,0.5,0,1,0,1,0,0,0,1,0,0,0
0,0,0.164705882,0,0,0,0,1,0,0,0.276119403,0.75,0,1,0,1,0,0,0,0,0,1,0
0.25,1,0,0,0,0,0,0,0.5,0,0.06318408,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1,0.014925373,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.152941176,1,0,0,0,1,0.5,0,0.67761194,0.5,0,1,0,0,1,0,0,1,0,0,0
0.75,1,0,0,0,0,0,0,1,0,0.072139303,0.5,0,1,0,0,0,1,0,1,0,0,0
0.75,0,0,0,0,0,0,0,0.5,0,0.007462687,0.5,0,1,0,0,0,1,0,1,0,0,0
0.25,0,0,0,0,0,0,0,1,1,0.012935323,0.5,0,1,0,0,0,1,0,0,1,0,0
0.5,1,0.258823529,1,1,0,1,1,0,1,0.913930348,0.5,0,1,0,0,1,0,0,1,0,0,0
0.25,0,0.211764706,0,0,0,0,0,0,0,0.512437811,0.75,0,0,0,0,1,0,0,0,1,0,0
0.25,0,0.094117647,0,0,1,0,1,0,1,0.321890547,0.75,0,0,0,1,0,0,0,0,0,0,0
1,0,0.105882353,1,1,1,1,1,1,1,0.471144279,0.5,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.352941176,0,1,1,1,1,1,0,0.635323383,0.75,0,1,0,0,0,0,0,0,1,0,0
0.25,0,0.541176471,0,1,0,1,1,0,1,0.605472637,1,0,1,0,0,1,0,0,0,0,0,0
1,1,0.258823529,1,1,1,1,1,1,0,0.72039801,0.5,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5,1,0.022885572,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.152941176,0,1,0,1,0,0.5,1,0.572139303,0.5,0,0,0,1,0,0,0,1,0,0,0
1,1,0.117647059,1,0,1,1,1,0.5,1,0.912935323,0.75,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.5,0,0.025870647,0.75,0,0,0,0,0,1,0,0,0,0,0
0,0,0.117647059,0,0,0,0,1,0,1,0.51641791,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.682352941,1,0,1,0,1,0,0,0.489552239,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.024875622,0.5,0,1,0,0,0,1,0,0,0,0,0
0,0,0.494117647,0,0,0,0,1,0,1,0.513930348,0.75,0,1,0,0,1,0,0,0,0,0,0
0,1,0.058823529,0,0,0,0,1,0,1,0.326865672,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0.072636816,1,0,0,0,0,0,1,0,0,0,0,0
0.75,1,0.858823529,1,0,0,1,1,1,0,0.415422886,0.5,0,0,0,0,0,0,0,0,0,0,0
0.5,1,0.247058824,1,1,0,1,1,0,1,0.719402985,0.75,0,1,0,0,1,0,0,0,1,0,0
0,0,0.235294118,1,0,0,0,1,0,0,0.578606965,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0.188235294,0,0,1,1,1,0.5,0,0.504975124,0.75,0,1,0,1,0,0,0,0,1,0,0
0,0,0.247058824,0,0,0,1,1,0,1,0.302487562,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0.152941176,0,1,1,0,0,1,1,0.620895522,0.5,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.5,1,0.022885572,0.75,0,1,0,0,0,1,1,0,0,0,0
0.5,1,0.352941176,1,1,0,1,1,0,1,0.479104478,0.5,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.105882353,0,1,0,1,1,1,1,0.815422886,0.75,0,1,0,0,1,0,0,0,0,0,0
0.5,0,0.6,0,0,0,0,1,0,1,0.261691542,0.75,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0.020895522,1,0,1,0,0,0,1,0,0,0,0,1
1,1,0.317647059,1,1,1,0,1,0,1,0.731840796,0.5,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,0.019402985,0.75,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0,0,1,0,0,0.319402985,0.5,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0.005472637,0.75,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0.021890547,0.75,0,1,0,0,0,1,0,0,0,0,0
0,0,0.247058824,0,0,0,0,1,0.5,1,0.462686567,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,1,0.223529412,0,1,0,0,1,0,1,0.800497512,1,0,1,0,0,1,0,0,0,0,0,0
0.25,0,0.105882353,1,1,0,1,0,0.5,1,0.402985075,0.5,0,0,0,1,0,0,0,0,1,0,0
0.75,0,0,0,0,0,0,0,0.5,0,0.024378109,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,1,0.6,0,0,0,0,1,0,1,0.670149254,0.75,0,0,0,0,1,0,0,0,0,0,0
1,1,0.305882353,1,1,1,1,1,1,1,0.617412935,0.5,0,1,0,1,0,0,0,0,0,0,0
1,1,0.235294118,0,0,1,1,1,1,0,0.612437811,0.75,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.223529412,1,0,1,1,0,0.5,0,0.623383085,0.75,0,1,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0.5,0,0.062189055,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.018905473,0.5,0,0,0,0,0,1,0,0,0,0,1
0.25,0,0,0,0,0,0,0,0.5,0,0.017910448,0.75,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1,0.013432836,1,0,0,0,0,0,1,1,0,0,0,0
1,1,0.858823529,1,1,1,1,1,0.5,1,0.955721393,0.5,0,0,0,0,1,0,1,0,0,0,0
0.75,0,0.552941176,1,1,0,0,1,0.5,1,0.81641791,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.482352941,0,0,0,0,0,0,1,0.614427861,0.5,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.5,1,0.025870647,1,0,0,0,0,0,1,1,0,0,0,0
1,1,0.964705882,0,0,1,0,1,1,1,0.713432836,0.75,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0.017412935,0.75,0,1,0,0,0,1,0,0,0,0,1
1,1,0.211764706,1,1,1,1,1,0.5,0,0.614427861,0.5,0,1,0,1,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0.5,1,0.020895522,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.019900498,0.5,0,1,0,0,0,1,0,0,0,0,1
0.25,0,0,0,0,0,0,0,1,0,0.011442786,0.5,0,1,0,0,0,1,0,0,0,1,0
0.5,1,0.223529412,1,0,0,0,1,0,1,0.817412935,0.5,0,0,0,0,1,0,0,0,1,0,0
0.25,0,0.964705882,1,1,0,1,1,0,1,0.395024876,0.5,0,1,0,1,0,0,0,0,0,1,0
0,0,0.235294118,0,0,0,1,1,0,1,0.410447761,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0.009452736,1,0,1,0,0,0,1,0,0,0,0,0
0.25,1,0.211764706,0,0,1,1,1,0,0,0.410945274,0.75,0,0,0,1,0,0,0,0,0,1,0
1,1,0.094117647,1,1,1,1,0,1,1,0.852736318,0.5,0,0,0,0,1,0,1,0,0,0,0
1,1,0.341176471,1,0,1,0,1,1,0,0.504477612,0.5,0,1,0,1,0,0,1,0,0,0,0
1,1,0.235294118,1,1,1,1,1,0,1,0.844278607,0.5,0,0,0,0,1,0,1,0,0,0,0
0,0,0.894117647,0,0,0,0,1,0,1,0.064179104,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0.6,0,1,1,0,1,0,0,0.439800995,0.5,0,0,0,1,0,0,0,0,1,0,0
0.25,0,0.694117647,0,1,1,0,1,0,1,0.709452736,1,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0.047058824,1,1,1,1,0,0,1,0.603482587,0.75,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.020895522,0.5,0,1,0,0,0,1,0,0,0,0,0
1,1,0.858823529,1,0,1,0,1,1,1,0.529353234,0.5,0,0,0,0,0,0,1,0,0,0,0
0.25,0,0.023529412,0,1,0,0,1,0,1,0.760199005,1,0,0,0,0,1,0,0,0,0,1,0
0.75,0,0.164705882,1,0,1,1,1,0,1,0.314925373,0.5,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0.5,0,0.071641791,0.5,0,0,0,0,0,1,1,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0,0.024875622,0.5,0,1,0,0,0,1,0,0,0,1,0
1,1,0.176470588,1,1,1,0,1,1,1,0.476119403,0.5,0,1,0,1,0,0,1,0,0,0,0
0.25,1,0.611764706,0,1,0,0,1,0,1,0.568656716,0.5,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.027860697,0.5,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.305882353,1,0,1,1,1,0.5,0,0.508457711,0.5,0,1,0,1,0,0,0,0,0,0,0
0.5,1,0.564705882,0,1,0,0,1,0,0,0.702487562,0.5,0,1,0,0,1,0,0,0,0,0,0
0.5,0,0.188235294,0,1,0,0,1,0.5,1,0.78358209,1,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.6,0,1,1,0,0,0,1,0.479104478,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0.894117647,1,1,0,0,1,0,0,0.506965174,0.5,0,1,0,1,0,0,0,0,0,1,0
0.25,1,0.811764706,0,0,0,1,1,0.5,1,0.609452736,0.75,0,1,0,0,1,0,0,0,0,1,0
0.75,0,0.317647059,0,0,1,1,1,1,0,0.819900498,0.5,0,1,0,0,1,0,0,0,0,0,0
1,1,0.223529412,1,1,1,1,1,1,0,0.611442786,0.5,0,0,0,1,0,0,1,0,0,0,0
0.5,0,0.2,1,1,0,1,1,0,0,0.429353234,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.235294118,0,0,0,0,1,0,1,0.512935323,0.75,0,0,0,0,1,0,0,0,0,1,0
0.5,0,0.811764706,1,1,0,1,0,1,1,0.221890547,0.5,0,1,0,1,0,0,0,0,0,0,0
0,1,0.258823529,0,0,0,0,1,0,1,0.571144279,1,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0.611764706,1,1,1,0,1,0,0,0.720895522,0.5,0,0,0,0,1,0,0,0,0,1,0
0.25,1,0.094117647,0,1,0,0,1,0,1,0.619402985,1,0,0,0,0,1,0,0,0,0,1,0
0.25,0,0.235294118,1,1,1,0,1,0,1,0.421393035,0.5,0,0,0,1,0,0,0,0,0,1,0
1,1,0.564705882,0,0,1,0,1,1,0,0.824875622,0.5,0,1,0,0,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0,0,1,1,0.066666667,0.75,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0,0,0,0,0,0,1,1,0.02039801,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.152941176,0,1,0,0,1,1,1,0.415422886,1,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.019900498,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.247058824,0,0,0,0,1,0,0,0.263681592,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0.247058824,1,1,1,0,1,1,0,0.793532338,0.75,0,1,0,0,1,0,0,0,0,0,0
1,1,0.564705882,1,1,0,1,1,0,1,0.890049751,0.5,0,0,0,0,1,0,1,0,0,0,0
1,1,0.6,0,1,1,0,0,1,0,0.860199005,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0.058823529,1,1,1,1,1,1,0,0.678606965,0.75,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.011442786,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0.066666667,1,0,1,0,0,0,1,1,0,0,0,0
0.25,0,0.223529412,1,0,0,0,1,0,0,0.564676617,0.5,0,0,0,0,1,0,0,0,0,1,0
0.25,0,0.223529412,0,0,1,1,1,0,0,0.596517413,1,0,0,0,0,1,0,0,0,0,1,0
0.25,0,0.2,0,0,0,1,0,0,1,0.755721393,1,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.058823529,0,0,1,0,1,0.5,1,0.31641791,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.176470588,0,0,1,1,1,0.5,1,0.510447761,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.258823529,1,1,1,1,1,0.5,1,0.714925373,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.541176471,0,0,0,0,1,0,1,0.262686567,0.75,0,0,0,1,0,0,0,0,0,0,0
1,0,0.482352941,1,0,1,0,1,1,0,0.617910448,0.5,0,1,0,0,1,0,1,0,0,0,0
0.75,0,0.329411765,0,0,1,1,0,1,0,0.349253731,0.75,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.012935323,0.75,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.247058824,1,0,0,0,1,0.5,1,0.305472637,0.5,0,0,0,0,0,0,0,0,0,1,0
0,0,0.058823529,0,0,0,0,1,0,1,0.357711443,0.75,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0.061691542,0.75,0,0,0,0,0,1,0,1,0,0,0
0.5,0,0.082352941,1,0,0,0,1,0,1,0.217910448,0.75,0,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,0.073134328,0.5,0,1,0,0,0,1,1,0,0,0,0
0,0,0.317647059,0,0,0,0,0,0,1,0.51840796,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0.682352941,1,1,1,1,1,1,0,0.730845771,0.5,0,0,0,1,0,0,1,0,0,0,0
1,1,0.317647059,0,0,1,0,1,0,0,0.705970149,0.5,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0.5,0,0.058208955,0.5,0,1,0,0,0,1,0,0,0,0,1
1,1,0.294117647,0,1,0,0,1,0.5,1,0.354228856,0.75,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0.014925373,1,0,1,0,0,0,1,0,0,0,0,1
0.75,1,0,0,0,0,0,0,1,1,0.057711443,0.75,0,0,0,0,0,1,0,1,0,0,0
0.25,1,0,0,0,0,0,0,1,0,0.070149254,0.75,0,1,0,0,0,1,0,0,0,1,0
0,0,0.305882353,0,1,0,0,1,0,0,0.65721393,1,0,0,0,0,1,0,0,0,0,0,1
1,1,0.235294118,1,1,1,1,1,1,0,0.711442786,0.5,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0.5,1,0.017412935,1,0,1,0,0,0,1,0,0,0,1,0
1,0,0.223529412,0,1,1,1,1,0.5,0,0.852238806,1,0,1,0,0,1,0,0,1,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.024378109,0.75,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0.5,0,0.018905473,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0.077114428,0.75,0,1,0,0,0,1,1,0,0,0,0
0,0,0.164705882,1,0,0,1,1,0,0,0.475621891,0.5,0,0,0,1,0,0,0,0,0,0,1
0.25,0,0,0,0,0,0,0,0,0,0.01641791,0.75,0,1,0,0,0,1,0,0,0,1,0
0.5,1,0.282352941,0,1,0,1,1,0,0,0.496517413,0.5,0,1,0,1,0,0,0,0,0,0,0
0.25,0,0.858823529,0,1,1,1,0,0.5,0,0.622885572,1,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.058823529,0,0,0,0,1,0,1,0.62039801,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0.341176471,0,1,0,0,1,0,1,0.646268657,0.5,0,0,0,0,1,0,0,0,0,0,0
1,1,0.623529412,1,1,1,1,1,1,1,0.689552239,0.75,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.858823529,0,1,1,1,1,0.5,1,0.906965174,1,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.352941176,1,1,0,0,1,0,0,0.271641791,0.75,0,0,0,1,0,0,0,1,0,0,0
0.5,0,0,0,0,0,0,0,0.5,0,0.024378109,1,0,1,0,0,0,1,0,0,0,0,0
0.5,0,1,1,1,1,0,1,0,1,0.747761194,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.058823529,1,0,0,0,1,0,1,0.552238806,0.5,0,1,0,0,1,0,0,0,0,0,0
0.75,0,0.282352941,0,1,1,0,1,0,1,0.695522388,0.75,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0.013930348,0.75,0,1,0,0,0,1,0,0,0,0,0
1,1,0.035294118,0,1,1,0,0,1,1,0.864676617,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0.2,0,0,0,1,1,0,0,0.305970149,0.5,0,1,0,1,0,0,0,0,0,0,0
0.25,0,0.611764706,0,1,0,0,1,0,1,0.313930348,1,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.026865672,0.5,0,0,0,0,0,1,0,0,0,0,1
0.5,0,0,0,0,0,0,0,0.5,0,0.012437811,0.75,0,0,0,0,0,1,0,1,0,0,0
0,0,0.152941176,0,0,0,0,1,0,0,0.257711443,0.75,0,0,0,0,0,0,0,0,0,0,1
1,1,0.611764706,1,1,0,0,0,0,1,0.868159204,0.75,0,0,0,0,1,0,0,1,0,0,0
0.25,1,0.223529412,0,1,1,1,1,0,1,0.74079602,0.75,0,1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0.07960199,0.75,0,0,0,0,0,1,0,0,0,0,0
0.75,1,0.623529412,0,1,0,1,1,0,1,0.783084577,1,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0.021890547,0.75,0,1,0,0,0,1,0,0,0,0,1
1,1,0.070588235,1,1,1,1,1,1,1,0.970646766,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.211764706,1,1,1,1,1,0,1,0.895024876,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,1,0,0.019402985,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.2,0,0,1,1,1,0.5,0,0.364676617,0.75,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0.018905473,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0.964705882,0,0,1,0,1,0.5,1,0.717412935,0.5,0,0,0,0,1,0,0,0,0,0,1
0,1,0.623529412,0,1,0,0,1,0,0,0.373134328,0.75,0,0,0,1,0,0,0,0,0,0,1
1,1,0.341176471,1,1,1,1,1,1,0,0.958706468,0.75,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,1,1,1,0.5,0,0.483084577,0.75,0,0,0,0,0,0,0,0,0,0,0
1,0,0.035294118,0,1,0,1,0,0.5,1,0.81641791,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0.211764706,0,1,0,1,1,0,1,0.866666667,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.129411765,0,1,1,1,1,0.5,1,0.666169154,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.006965174,1,0,1,0,0,0,1,0,0,0,0,1
0.25,0,0.329411765,0,0,0,0,1,0,1,0.512935323,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0.258823529,0,1,1,0,1,0,1,0.874626866,0.5,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0.022885572,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0.069651741,1,0,1,0,0,0,1,0,0,0,0,1
0.25,0,0,0,0,0,0,0,0,0,0.014925373,0.75,0,0,0,0,0,1,0,0,0,0,0
0,0,0.341176471,0,0,0,1,1,0,1,0.424875622,0.5,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.141176471,0,1,0,0,1,0,1,0.625870647,0.5,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.008457711,0.75,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.025373134,0.75,0,1,0,0,0,1,0,1,0,0,0
1,1,0.152941176,1,1,1,1,1,1,1,0.715422886,0.5,0,1,0,0,0,0,0,0,0,0,0
1,1,0.835294118,1,1,1,1,1,1,0,0.714925373,0.5,0,0,0,0,0,0,0,0,0,0,0
1,1,0.623529412,1,1,1,1,1,1,1,1,0.75,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.023529412,0,0,0,1,1,0,0,0.673134328,0.75,0,1,0,0,1,0,0,0,0,0,0
0.5,1,0.258823529,0,0,1,1,0,0,1,0.763681592,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0.018905473,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.029353234,0.75,0,0,0,0,0,1,0,0,0,0,0
0.5,1,0,0,0,0,0,0,0.5,1,0.05920398,0.5,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.02039801,0.5,0,0,0,0,0,1,0,0,0,0,0
1,1,0.305882353,0,1,1,1,1,1,0,0.667164179,0.75,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0.023529412,0,0,1,0,1,0.5,1,0.709950249,0.5,0,1,0,0,1,0,0,0,0,0,0
0.25,1,0.2,1,0,0,0,0,0,0,0.378109453,0.75,0,1,0,0,0,0,0,0,0,0,0
0.75,0,0.341176471,0,0,1,0,1,0.5,1,0.325373134,0.75,0,0,0,0,0,0,0,1,0,0,0
0.75,1,0.317647059,1,1,1,1,1,1,0,0.971144279,0.5,0,1,0,0,1,0,0,1,0,0,0
0.75,1,0.152941176,0,0,1,1,1,0,1,0.849751244,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,1,0.078109453,0.5,0,1,0,0,0,1,0,0,0,0,0
0,0,0.294117647,1,0,0,1,1,0,0,0.167661692,0.5,0,1,0,0,0,0,0,0,0,0,1
1,1,0.329411765,0,1,0,1,0,1,0,0.487562189,0.75,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0.067164179,0.75,0,1,0,0,0,1,0,0,0,0,0
0,0,0.564705882,0,0,0,1,1,0,1,0.410945274,0.5,0,1,0,0,0,0,0,0,0,0,0
0.75,1,0.270588235,0,0,1,0,1,1,1,0.592537313,1,0,0,0,1,0,0,0,0,0,0,0
0.25,1,0.294117647,0,0,0,1,1,0.5,1,0.366666667,0.75,0,1,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0.058706468,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0.294117647,0,1,0,1,1,1,0,0.268656716,1,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.019900498,0.5,0,1,0,0,0,1,0,0,0,0,0
1,1,0.305882353,1,1,0,1,1,1,0,0.462686567,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.129411765,0,0,0,0,1,0,0,0.361691542,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.024378109,0.75,0,0,0,0,0,1,0,0,0,0,0
1,1,0.294117647,1,1,1,1,1,1,0,0.970646766,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.094117647,1,0,0,0,1,0,1,0.310447761,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.270588235,0,0,1,0,0,0,1,0.652238806,0.5,0,1,0,0,1,0,0,0,0,0,0
1,1,0.611764706,1,1,1,1,1,0.5,1,0.978606965,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.6,1,0,0,1,1,0,0,0.357711443,0.75,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0.010447761,1,0,1,0,0,0,1,0,0,0,1,0
0.25,1,0.552941176,1,1,1,0,0,0,0,0.465671642,0.75,0,1,0,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,1,1,0.057711443,0.75,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.004975124,0.75,0,0,0,0,0,1,0,0,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.018905473,1,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0,0,0,0,0,0,0.5,0,0.017412935,0.5,0,0,0,0,0,1,0,0,0,0,0
0,0,0.894117647,0,0,0,0,0,0,0,0.06119403,1,0,1,0,1,0,0,0,0,0,0,0
0,1,0.317647059,0,0,0,1,1,0,1,0.467661692,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0.694117647,0,0,0,1,1,0,1,0.321393035,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0.611764706,0,0,0,0,1,0,1,0.521890547,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.352941176,0,0,0,0,1,0,0,0.268656716,1,0,1,0,1,0,0,0,0,0,0,1
0,0,0.305882353,0,0,0,0,1,0,1,0.517910448,0.75,0,0,0,0,1,0,0,0,0,0,1
1,1,0.623529412,1,1,0,1,1,1,1,0.902487562,0.75,0,1,0,0,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0,0,0,0,0.08159204,0.75,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0.5,1,0.013930348,0.5,0,1,0,0,0,1,0,0,0,1,0
0.5,0,0,0,0,0,0,0,0.5,1,0.007960199,0.75,0,0,0,0,0,1,0,0,0,0,0
0.5,1,0.058823529,1,0,0,0,1,0.5,0,0.562189055,0.75,0,1,0,1,0,0,0,0,1,0,0
0.25,1,0.682352941,0,0,0,0,1,0,1,0.572636816,1,0,0,0,0,1,0,0,0,0,1,0
0.5,0,0.694117647,0,0,0,0,1,0,1,0.068159204,0.5,0,1,0,1,0,0,0,0,0,0,0
0,0,0.188235294,0,0,0,0,1,0,0,0.260696517,0.5,0,1,0,1,0,0,0,0,0,0,0
